Publishing Date,Publishing Time,Target-Company,URL,Manual
11/03/2023,13:04:26,Amazon,https://blinks.bloomberg.com/news/stories/S3JQJBT0AFB4,1
11/03/2023,16:14:37,Amazon,https://blinks.bloomberg.com/news/stories/S3JY8CDWX2PS,0
11/03/2023,20:16:33,Amazon,https://blinks.bloomberg.com/news/stories/S3KAVLDWLU68,-1
11/03/2023,22:34:08,Amazon,https://blinks.bloomberg.com/news/stories/S3KH8WGQD79C,-1
11/06/2023,23:35:21,Amazon,https://blinks.bloomberg.com/news/stories/S3Q2V3DWLU68,1
11/07/2023,23:03:15,Amazon,https://blinks.bloomberg.com/news/stories/S3RX9FDWLU68,-1
11/07/2023,23:18:45,Amazon,https://blinks.bloomberg.com/news/stories/S3RXMADWX2PS,1
11/08/2023,00:23:11,Amazon,https://blinks.bloomberg.com/news/stories/S3RX9FDWLU68,0
11/08/2023,12:58:25,Amazon,https://blinks.bloomberg.com/news/stories/S3SZXDLJJ3LS,1
11/08/2023,12:58:52,Amazon,https://blinks.bloomberg.com/news/stories/S3RMJ2T1UM0W,1
11/08/2023,19:16:53,Amazon,https://blinks.bloomberg.com/news/stories/S3THG5598MBK,-1
11/08/2023,19:17:12,Amazon,https://blinks.bloomberg.com/news/stories/S3TDZMDWRGG0,-1
11/08/2023,22:21:23,Amazon,https://blinks.bloomberg.com/news/stories/S3TPZNDWRGG0,-1
11/09/2023,11:38:29,Amazon,https://blinks.bloomberg.com/news/stories/S3UOUPDWRGG0,-1
11/09/2023,13:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S3T8EZDWX2PS,1
11/09/2023,18:04:28,Amazon,https://blinks.bloomberg.com/news/stories/S3V8RGT0G1KW,-1
11/09/2023,20:27:12,Amazon,https://blinks.bloomberg.com/news/stories/S3VDESDWX2PS,1
11/09/2023,21:32:45,Amazon,https://blinks.bloomberg.com/news/stories/S3VIELV0H1XC,1
11/10/2023,13:46:50,Amazon,https://blinks.bloomberg.com/news/stories/S3WKMJDWLU68,1
11/10/2023,14:43:48,Amazon,https://blinks.bloomberg.com/news/stories/S3WU50GF4NPC,-1
11/10/2023,17:00:05,Amazon,https://blinks.bloomberg.com/news/stories/S3X0G5GQD79C,0
11/11/2023,01:11:45,Amazon,https://blinks.bloomberg.com/news/stories/S3XKZVDWLU68,0
11/13/2023,12:01:07,Amazon,https://blinks.bloomberg.com/news/stories/S426LVDWRGG0,1
11/13/2023,12:38:41,Amazon,https://blinks.bloomberg.com/news/stories/S428CHGF4NPC,1
11/13/2023,15:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S3XLNGD2677M,1
11/13/2023,15:21:20,Amazon,https://blinks.bloomberg.com/news/stories/S42FVKGFR4SG,-1
11/13/2023,17:32:38,Amazon,https://blinks.bloomberg.com/news/stories/S42LYEGQD79C,1
11/13/2023,19:58:16,Amazon,https://blinks.bloomberg.com/news/stories/S42QIOT1UM0W,-1
11/13/2023,20:46:42,Amazon,https://blinks.bloomberg.com/news/stories/S42UXUDWLU68,0
11/13/2023,20:51:12,Amazon,https://blinks.bloomberg.com/news/stories/S42V5CT0AFB4,-1
11/13/2023,20:54:45,Amazon,https://blinks.bloomberg.com/news/stories/S42VB9GQOFSW,1
11/13/2023,21:28:48,Amazon,https://blinks.bloomberg.com/news/stories/S42WW0GEZ1FK,1
11/14/2023,04:35:31,Amazon,https://blinks.bloomberg.com/news/stories/S43FQNT0AFB4,1
11/14/2023,04:47:25,Amazon,https://blinks.bloomberg.com/news/stories/S43E5MT1UM0W,-1
11/14/2023,12:38:30,Amazon,https://blinks.bloomberg.com/news/stories/S44306CAB9Q8,1
11/14/2023,13:03:52,Amazon,https://blinks.bloomberg.com/news/stories/S4446GGQD79C,-1
11/14/2023,15:20:32,Amazon,https://blinks.bloomberg.com/news/stories/S44AI8GQOFSW,-1
11/14/2023,15:34:02,Amazon,https://blinks.bloomberg.com/news/stories/S44B4QGENSW0,1
11/14/2023,15:38:36,Amazon,https://blinks.bloomberg.com/news/stories/S44AQJT0AFB4,1
11/14/2023,16:22:13,Amazon,https://blinks.bloomberg.com/news/stories/S44DD1GETF5S,1
11/14/2023,18:04:33,Amazon,https://blinks.bloomberg.com/news/stories/S44I3LT1UM0W,-1
11/14/2023,18:47:35,Amazon,https://blinks.bloomberg.com/news/stories/S44K3BGQOFSW,-1
11/14/2023,19:04:51,Amazon,https://blinks.bloomberg.com/news/stories/S44KW3GEZ1FK,-1
11/14/2023,20:50:59,Amazon,https://blinks.bloomberg.com/news/stories/S44NYTT0G1KW,1
11/14/2023,21:02:08,Amazon,https://blinks.bloomberg.com/news/stories/S44QBKT1UM0W,-1
11/14/2023,22:24:26,Amazon,https://blinks.bloomberg.com/news/stories/S44U4QGENSW0,1
11/14/2023,23:01:01,Amazon,https://blinks.bloomberg.com/news/stories/S44VTPGETF5S,1
11/14/2023,23:18:53,Amazon,https://blinks.bloomberg.com/news/stories/S44WNHGQD79C,-1
11/14/2023,23:31:18,Amazon,https://blinks.bloomberg.com/news/stories/S44X86GETF5S,1
11/14/2023,23:45:20,Amazon,https://blinks.bloomberg.com/news/stories/S44XVKGQOFSX,-1
11/15/2023,00:04:32,Amazon,https://blinks.bloomberg.com/news/stories/S44YRKGQOFSW,1
11/15/2023,00:19:15,Amazon,https://blinks.bloomberg.com/news/stories/S44ZG3DWRGG0,0
11/15/2023,00:58:45,Amazon,https://blinks.bloomberg.com/news/stories/S4519XGQD79C,1
11/15/2023,01:09:48,Amazon,https://blinks.bloomberg.com/news/stories/S451SCGQOFSW,1
11/15/2023,02:37:51,Amazon,https://blinks.bloomberg.com/news/stories/S455V3GETF5S,1
11/15/2023,15:30:00,Amazon,https://blinks.bloomberg.com/news/stories/S44N39T1UM0W,1
11/16/2023,11:25:01,Amazon,https://blinks.bloomberg.com/news/stories/S47OXOGEZ1FK,1
11/16/2023,11:31:24,Amazon,https://blinks.bloomberg.com/news/stories/S47P8CDWRGG0,-1
11/16/2023,14:11:42,Amazon,https://blinks.bloomberg.com/news/stories/S47WGVT1UM0W,1
11/16/2023,16:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S46IMVT1UM0W,1
11/16/2023,16:06:52,Amazon,https://blinks.bloomberg.com/news/stories/S481ZGCAB9Q8,1
11/16/2023,16:43:16,Amazon,https://blinks.bloomberg.com/news/stories/S483O4DWRGG0,-1
11/16/2023,18:10:46,Amazon,https://blinks.bloomberg.com/news/stories/S487PYDWX2PS,0
11/16/2023,20:11:04,Amazon,https://blinks.bloomberg.com/news/stories/S48DAGT1UM0W,-1
11/16/2023,21:47:11,Amazon,https://blinks.bloomberg.com/news/stories/S48HQNGEZ1FK,1
11/16/2023,21:53:23,Amazon,https://blinks.bloomberg.com/news/stories/S48GI6T1UM0W,1
11/17/2023,15:42:51,Amazon,https://blinks.bloomberg.com/news/stories/S49VJFGQITJ4,0
11/17/2023,15:46:46,Amazon,https://blinks.bloomberg.com/news/stories/S49VPYYNQCCG,-1
11/17/2023,15:47:16,Amazon,https://blinks.bloomberg.com/news/stories/S49VQSYNQCCG,-1
11/17/2023,15:47:29,Amazon,https://blinks.bloomberg.com/news/stories/S49VR5P1SLC0,1
11/17/2023,15:47:58,Amazon,https://blinks.bloomberg.com/news/stories/S49VRYIB3KZK,1
11/17/2023,15:49:02,Amazon,https://blinks.bloomberg.com/news/stories/S49VTQYNQCCG,0
11/17/2023,16:10:13,Amazon,https://blinks.bloomberg.com/news/stories/S49W94T0AFB4,-1
11/17/2023,17:00:04,Amazon,https://blinks.bloomberg.com/news/stories/S49Z44GETF5S,0
11/17/2023,17:06:43,Amazon,https://blinks.bloomberg.com/news/stories/S49ZART0AFB4,-1
11/17/2023,22:56:57,Amazon,https://blinks.bloomberg.com/news/stories/S4AFMXGFR4SG,0
11/17/2023,23:00:05,Amazon,https://blinks.bloomberg.com/news/stories/S4AFS5GFA9Z4,0
11/17/2023,23:44:00,Amazon,https://blinks.bloomberg.com/news/stories/S4AHTCT1UM0W,-1
11/18/2023,02:18:52,Amazon,https://blinks.bloomberg.com/news/stories/S4AOZGT0AFB4,-1
11/20/2023,13:00:25,Amazon,https://blinks.bloomberg.com/news/stories/S4F80PV0H1XC,1
11/20/2023,13:38:33,Amazon,https://blinks.bloomberg.com/news/stories/S4F9S9LJJ3LS,1
11/20/2023,13:39:22,Amazon,https://blinks.bloomberg.com/news/stories/S4F9TMYCHSSG,1
11/20/2023,13:39:52,Amazon,https://blinks.bloomberg.com/news/stories/S4F9UGP1SLC0,-1
11/20/2023,17:48:54,Amazon,https://blinks.bloomberg.com/news/stories/S4FLDIYCHSSG,-1
11/20/2023,17:49:59,Amazon,https://blinks.bloomberg.com/news/stories/S4FLFBYNQCCG,-1
11/20/2023,21:43:42,Amazon,https://blinks.bloomberg.com/news/stories/S4FW8UDWLU68,-1
11/20/2023,21:49:12,Amazon,https://blinks.bloomberg.com/news/stories/S4FWI0T0AFB4,0
11/21/2023,00:59:28,Amazon,https://blinks.bloomberg.com/news/stories/S4G5B4DWX2PS,-1
11/22/2023,00:40:55,Amazon,https://blinks.bloomberg.com/news/stories/S4HZ47DWLU68,-1
11/23/2023,11:35:34,Amazon,https://blinks.bloomberg.com/news/stories/S4KNPMT0AFB4,1
11/24/2023,15:34:57,Amazon,https://blinks.bloomberg.com/news/stories/S4MTALDWLU68,1
11/24/2023,17:00:04,Amazon,https://blinks.bloomberg.com/news/stories/S4MXS4GENSW0,0
11/24/2023,17:03:37,Amazon,https://blinks.bloomberg.com/news/stories/S4MW4MDWLU68,1
11/24/2023,22:37:22,Amazon,https://blinks.bloomberg.com/news/stories/S4NDEAGFA9Z4,0
11/24/2023,22:50:02,Amazon,https://blinks.bloomberg.com/news/stories/S4NDZEGQD79C,0
11/27/2023,11:30:01,Amazon,https://blinks.bloomberg.com/news/stories/S4S2I1DWRGG2,-1
11/27/2023,14:16:01,Amazon,https://blinks.bloomberg.com/news/stories/S4SA6PGFA9Z4,1
11/27/2023,15:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S4NEL4NPYH34,1
11/27/2023,19:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S4SMKUD2677K,-1
11/27/2023,19:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S4SML2L9B2TC,-1
11/27/2023,19:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S4SML9F2QVI8,0
11/27/2023,19:14:11,Amazon,https://blinks.bloomberg.com/news/stories/S4SNZND2677K,1
11/27/2023,19:14:16,Amazon,https://blinks.bloomberg.com/news/stories/S4SNZSF2QVI8,0
11/27/2023,22:30:04,Amazon,https://blinks.bloomberg.com/news/stories/S4SX24GQD79C,0
11/27/2023,22:38:18,Amazon,https://blinks.bloomberg.com/news/stories/S4SX1BT0AFB4,-1
11/27/2023,23:09:38,Amazon,https://blinks.bloomberg.com/news/stories/S4SYW2NQ43CW,1
11/28/2023,10:15:37,Amazon,https://blinks.bloomberg.com/news/stories/S4TSG9T1UM0W,1
11/28/2023,11:00:33,Amazon,https://blinks.bloomberg.com/news/stories/S4TVSXDWX2PS,0
11/28/2023,14:59:55,Amazon,https://blinks.bloomberg.com/news/stories/S4U4V4T0G1KX,1
11/28/2023,15:05:42,Amazon,https://blinks.bloomberg.com/news/stories/S4U75IP1SLC0,1
11/28/2023,15:07:09,Amazon,https://blinks.bloomberg.com/news/stories/S4U77XYCHSSG,1
11/28/2023,16:35:44,Amazon,https://blinks.bloomberg.com/news/stories/S4UBBKGF4NPC,0
11/28/2023,17:37:55,Amazon,https://blinks.bloomberg.com/news/stories/S4UDSVT1UM0W,1
11/28/2023,18:49:26,Amazon,https://blinks.bloomberg.com/news/stories/S4UHBYT0AFB4,1
11/28/2023,19:35:42,Amazon,https://blinks.bloomberg.com/news/stories/S4UJNIDWX2PS,-1
11/28/2023,20:42:04,Amazon,https://blinks.bloomberg.com/news/stories/S4UMQ4GFLIIP,1
11/28/2023,21:54:19,Amazon,https://blinks.bloomberg.com/news/stories/S4SYNAT1UM0W,-1
11/28/2023,23:18:42,Amazon,https://blinks.bloomberg.com/news/stories/S4UTJHT1UM0W,1
11/28/2023,23:42:47,Amazon,https://blinks.bloomberg.com/news/stories/S4UV3BDWX2PT,0
11/29/2023,00:47:20,Amazon,https://blinks.bloomberg.com/news/stories/S4UY2WT0G1KW,1
11/29/2023,09:06:38,Amazon,https://blinks.bloomberg.com/news/stories/S4VL3ET0G1KW,-1
11/29/2023,11:06:45,Amazon,https://blinks.bloomberg.com/news/stories/S4VQR9T0G1KW,-1
11/29/2023,13:00:55,Amazon,https://blinks.bloomberg.com/news/stories/S4VW1JYCHSSG,1
11/29/2023,13:13:11,Amazon,https://blinks.bloomberg.com/news/stories/S4VVV4T1UM0W,1
11/29/2023,17:36:34,Amazon,https://blinks.bloomberg.com/news/stories/S4W8O7T0AFB4,1
11/29/2023,20:11:57,Amazon,https://blinks.bloomberg.com/news/stories/S4W9ZIT1UM0W,1
11/30/2023,00:36:49,Amazon,https://blinks.bloomberg.com/news/stories/S4WS9DDWRGG0,1
11/30/2023,00:53:34,Amazon,https://blinks.bloomberg.com/news/stories/S4WKDJT0AFB4,1
11/30/2023,12:00:07,Amazon,https://blinks.bloomberg.com/news/stories/S4XNW7DWX2PS,0
12/01/2023,10:59:40,Amazon,https://blinks.bloomberg.com/news/stories/S4ZFRGNQ43CW,0
12/01/2023,15:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S4YDDZT1UM0W,1
12/01/2023,15:53:02,Amazon,https://blinks.bloomberg.com/news/stories/S4ZSRYT1UM0W,1
12/01/2023,17:00:05,Amazon,https://blinks.bloomberg.com/news/stories/S4ZWG5GQITJ4,0
12/01/2023,20:21:38,Amazon,https://blinks.bloomberg.com/news/stories/S505S2IB3KZK,1
12/01/2023,20:22:29,Amazon,https://blinks.bloomberg.com/news/stories/S505THUI21VK,1
12/01/2023,20:22:37,Amazon,https://blinks.bloomberg.com/news/stories/S505TPLJJ3LS,1
12/01/2023,20:25:43,Amazon,https://blinks.bloomberg.com/news/stories/S505SIT1UM0W,1
12/01/2023,21:06:07,Amazon,https://blinks.bloomberg.com/news/stories/S507U7D2677K,1
12/01/2023,21:43:55,Amazon,https://blinks.bloomberg.com/news/stories/S509L7T0G1KW,1
12/01/2023,23:06:07,Amazon,https://blinks.bloomberg.com/news/stories/S50DE7DWX2PS,-1
12/05/2023,17:04:44,Amazon,https://blinks.bloomberg.com/news/stories/S5758KDWX2PT,-1
12/05/2023,21:09:40,Amazon,https://blinks.bloomberg.com/news/stories/S57MO4DWX2PS,1
12/05/2023,22:13:25,Amazon,https://blinks.bloomberg.com/news/stories/S57PMDGFWR28,-1
12/06/2023,01:19:25,Amazon,https://blinks.bloomberg.com/news/stories/S57S2VT0AFB4,1
12/06/2023,03:07:13,Amazon,https://blinks.bloomberg.com/news/stories/S58381D2BTHC,1
12/06/2023,03:07:13,Amazon,https://blinks.bloomberg.com/news/stories/S58381D2BTHD,1
12/06/2023,12:33:14,Amazon,https://blinks.bloomberg.com/news/stories/S58P2AT0AFB4,-1
12/06/2023,17:19:17,Amazon,https://blinks.bloomberg.com/news/stories/S596O5GFA9Z4,1
12/06/2023,22:30:05,Amazon,https://blinks.bloomberg.com/news/stories/S59L25GFR4SG,0
12/07/2023,00:12:52,Amazon,https://blinks.bloomberg.com/news/stories/S59PTGDWX2PS,-1
12/07/2023,19:10:39,Amazon,https://blinks.bloomberg.com/news/stories/S5B4SODWLU68,-1
12/07/2023,19:15:55,Amazon,https://blinks.bloomberg.com/news/stories/S5B6QJDWLU68,1
12/07/2023,19:18:06,Amazon,https://blinks.bloomberg.com/news/stories/S5B6U6DWX2PS,0
12/07/2023,19:34:05,Amazon,https://blinks.bloomberg.com/news/stories/S5B4LSDWRGG1,-1
12/08/2023,00:20:29,Amazon,https://blinks.bloomberg.com/news/stories/S5BGDLDWX2PS,-1
12/08/2023,18:17:05,Amazon,https://blinks.bloomberg.com/news/stories/S5CYOHLJJ3LS,1
12/08/2023,19:27:16,Amazon,https://blinks.bloomberg.com/news/stories/S5D1XGT1UM0W,1
12/08/2023,22:23:43,Amazon,https://blinks.bloomberg.com/news/stories/S5D7ZPDWRGG0,0
12/08/2023,23:22:45,Amazon,https://blinks.bloomberg.com/news/stories/S5DCTXT0G1KW,-1
12/11/2023,01:00:11,Amazon,https://blinks.bloomberg.com/news/stories/S5H6OBDWRGG0,-1
12/11/2023,11:01:01,Amazon,https://blinks.bloomberg.com/news/stories/S5HYHPGFWR28,1
12/11/2023,14:16:01,Amazon,https://blinks.bloomberg.com/news/stories/S5I7IPGEZ1FK,1
12/11/2023,20:07:07,Amazon,https://blinks.bloomberg.com/news/stories/S5INRVDWLU68,-1
12/11/2023,22:39:35,Amazon,https://blinks.bloomberg.com/news/stories/S5IUTZYNQCCG,-1
12/12/2023,14:47:04,Amazon,https://blinks.bloomberg.com/news/stories/S5K3COT0AFB4,0
12/12/2023,18:47:26,Amazon,https://blinks.bloomberg.com/news/stories/S5KER2T0AFB4,-1
12/13/2023,01:31:38,Amazon,https://blinks.bloomberg.com/news/stories/S5KXGQT0G1KW,-1
12/13/2023,15:38:02,Amazon,https://blinks.bloomberg.com/news/stories/S5M0NEGQD79C,1
12/13/2023,22:06:49,Amazon,https://blinks.bloomberg.com/news/stories/S5MINDT0AFB4,-1
12/14/2023,16:00:00,Amazon,https://blinks.bloomberg.com/news/stories/S5MHKTT1UM0W,1
12/14/2023,16:48:45,Amazon,https://blinks.bloomberg.com/news/stories/S5NYL9GFWR28,-1
12/14/2023,17:00:57,Amazon,https://blinks.bloomberg.com/news/stories/S5NXINT1UM0W,1
12/14/2023,17:08:29,Amazon,https://blinks.bloomberg.com/news/stories/S5NZ05T0AFB4,1
12/14/2023,18:28:46,Amazon,https://blinks.bloomberg.com/news/stories/S5O2O1T0G1KW,1
12/15/2023,15:30:20,Amazon,https://blinks.bloomberg.com/news/stories/S5PPMKGFFW8W,0
12/18/2023,11:30:05,Amazon,https://blinks.bloomberg.com/news/stories/S5UYI5DWX2PT,1
12/18/2023,13:34:43,Amazon,https://blinks.bloomberg.com/news/stories/S5V49VGFFW8W,1
12/18/2023,15:44:56,Amazon,https://blinks.bloomberg.com/news/stories/S5VAAWNQ9PMO,0
12/18/2023,19:39:21,Amazon,https://blinks.bloomberg.com/news/stories/S5VL5LUI21VK,1
12/18/2023,19:39:48,Amazon,https://blinks.bloomberg.com/news/stories/S5VL6CYNQCCG,1
12/18/2023,19:55:07,Amazon,https://blinks.bloomberg.com/news/stories/S5VL9ODWRGG0,1
12/18/2023,20:26:42,Amazon,https://blinks.bloomberg.com/news/stories/S5VMBMDWLU68,1
12/18/2023,21:15:48,Amazon,https://blinks.bloomberg.com/news/stories/S5VPMCDWRGG0,0
12/18/2023,21:38:44,Amazon,https://blinks.bloomberg.com/news/stories/S5VQOKDWRGG0,1
12/18/2023,22:20:20,Amazon,https://blinks.bloomberg.com/news/stories/S5VSLWGF4NPC,1
12/19/2023,00:35:36,Amazon,https://blinks.bloomberg.com/news/stories/S5VYVCT0AFB4,1
12/19/2023,13:00:13,Amazon,https://blinks.bloomberg.com/news/stories/S5WXCDDWLU68,-1
12/19/2023,18:06:29,Amazon,https://blinks.bloomberg.com/news/stories/S5XBITT1UM0W,0
12/19/2023,19:05:18,Amazon,https://blinks.bloomberg.com/news/stories/S5XBZZDWRGG0,1
12/20/2023,12:16:13,Amazon,https://blinks.bloomberg.com/news/stories/S5YPZ1GF4NPC,1
12/20/2023,18:33:04,Amazon,https://blinks.bloomberg.com/news/stories/S5Z7F4DWX2PS,0
12/21/2023,13:11:13,Amazon,https://blinks.bloomberg.com/news/stories/S60N6PGF4NPC,1
12/21/2023,18:46:09,Amazon,https://blinks.bloomberg.com/news/stories/S612OXT0AFB4,0
12/22/2023,13:05:11,Amazon,https://blinks.bloomberg.com/news/stories/S62HKNT1UM0W,-1
12/22/2023,18:09:08,Amazon,https://blinks.bloomberg.com/news/stories/S62VN8GQITJ4,1
12/26/2023,22:44:15,Amazon,https://blinks.bloomberg.com/news/stories/S6AMVRDWX2PS,-1
12/29/2023,18:37:10,Amazon,https://blinks.bloomberg.com/news/stories/S6FUX5DWLU68,0
01/02/2024,00:18:59,Amazon,https://blinks.bloomberg.com/news/stories/S6LVFNGF4NPC,1
01/03/2024,13:39:33,Amazon,https://blinks.bloomberg.com/news/stories/S6OQTAT0G1KW,1
01/03/2024,15:49:16,Amazon,https://blinks.bloomberg.com/news/stories/S6OX64GQITJ4,0
01/03/2024,18:07:59,Amazon,https://blinks.bloomberg.com/news/stories/S6P0P5T1UM0W,1
01/04/2024,01:30:38,Amazon,https://blinks.bloomberg.com/news/stories/S6PNEPDWRGG0,-1
01/04/2024,21:14:51,Amazon,https://blinks.bloomberg.com/news/stories/S6R4WADWX2PS,1
01/05/2024,15:11:09,Amazon,https://blinks.bloomberg.com/news/stories/S6SKQLDWLU68,-1
01/05/2024,23:10:34,Amazon,https://blinks.bloomberg.com/news/stories/S6T67VT1UM0W,0
01/06/2024,00:25:16,Amazon,https://blinks.bloomberg.com/news/stories/S6TAE4T1UM0W,-1
01/08/2024,10:15:54,Amazon,https://blinks.bloomberg.com/news/stories/S5K2CUT0G1KW,0
01/08/2024,14:47:06,Amazon,https://blinks.bloomberg.com/news/stories/S6Y3MIP1SLC0,1
01/08/2024,15:00:47,Amazon,https://blinks.bloomberg.com/news/stories/S6Y49BGFA9Z4,1
01/08/2024,15:39:28,Amazon,https://blinks.bloomberg.com/news/stories/S6Y5NBDWX2PS,1
01/08/2024,18:31:51,Amazon,https://blinks.bloomberg.com/news/stories/S6YE13GFR4SG,1
01/08/2024,22:59:33,Amazon,https://blinks.bloomberg.com/news/stories/S6YQ44DWLU68,-1
01/08/2024,23:08:05,Amazon,https://blinks.bloomberg.com/news/stories/S6YQTHGFR4SH,1
01/09/2024,14:50:00,Amazon,https://blinks.bloomberg.com/news/stories/S6YREBKFCAO1,1
01/09/2024,14:50:00,Amazon,https://blinks.bloomberg.com/news/stories/S6YJD2T0G1KW,1
01/09/2024,17:30:43,Amazon,https://blinks.bloomberg.com/news/stories/S6SH1NT0G1KW,-1
01/10/2024,13:00:06,Amazon,https://blinks.bloomberg.com/news/stories/S71O06YCHSSG,1
01/10/2024,13:00:19,Amazon,https://blinks.bloomberg.com/news/stories/S71O0JYCHSSG,1
01/10/2024,15:16:50,Amazon,https://blinks.bloomberg.com/news/stories/S71UC2T0AFB4,-1
01/10/2024,16:22:05,Amazon,https://blinks.bloomberg.com/news/stories/S71XCTDWX2PS,-1
01/10/2024,16:24:49,Amazon,https://blinks.bloomberg.com/news/stories/S71XHDT1UM0W,0
01/10/2024,17:00:54,Amazon,https://blinks.bloomberg.com/news/stories/S71Z5IYNQCCG,1
01/10/2024,21:53:20,Amazon,https://blinks.bloomberg.com/news/stories/S72COWT0G1KW,-1
01/10/2024,22:03:06,Amazon,https://blinks.bloomberg.com/news/stories/S72CYWT1UM0W,0
01/10/2024,22:30:08,Amazon,https://blinks.bloomberg.com/news/stories/S72EE8GF4NPC,0
01/11/2024,06:53:52,Amazon,https://blinks.bloomberg.com/news/stories/S730XET1UM0W,-1
01/11/2024,07:52:41,Amazon,https://blinks.bloomberg.com/news/stories/S733PPDWX2PS,1
01/11/2024,10:05:07,Amazon,https://blinks.bloomberg.com/news/stories/S6QKD9T0G1KW,-1
01/11/2024,15:30:53,Amazon,https://blinks.bloomberg.com/news/stories/S73PNHGEZ1FK,1
01/11/2024,21:29:46,Amazon,https://blinks.bloomberg.com/news/stories/S7469MT1UM0W,1
01/11/2024,22:30:07,Amazon,https://blinks.bloomberg.com/news/stories/S74927GFFW8W,0
01/12/2024,00:53:07,Amazon,https://blinks.bloomberg.com/news/stories/S74FOIDWRGG0,0
01/12/2024,19:59:42,Amazon,https://blinks.bloomberg.com/news/stories/S75WRIDWX2PS,-1
01/15/2024,11:42:47,Amazon,https://blinks.bloomberg.com/news/stories/S7ATRBGFFW8W,1
01/16/2024,12:44:01,Amazon,https://blinks.bloomberg.com/news/stories/S7CR9DGQITJ4,-1
01/16/2024,17:29:50,Amazon,https://blinks.bloomberg.com/news/stories/S7D4HQT0G1KW,-1
01/16/2024,18:00:57,Amazon,https://blinks.bloomberg.com/news/stories/S7D5XLGEZ1FK,1
01/17/2024,12:02:25,Amazon,https://blinks.bloomberg.com/news/stories/S7EK01IB3KZK,1
01/17/2024,16:28:29,Amazon,https://blinks.bloomberg.com/news/stories/S7EWBHGFA9Z4,0
01/17/2024,17:00:21,Amazon,https://blinks.bloomberg.com/news/stories/S7EXSLUI21VK,1
01/17/2024,18:22:21,Amazon,https://blinks.bloomberg.com/news/stories/S7F1L9UI21VK,1
01/17/2024,19:59:14,Amazon,https://blinks.bloomberg.com/news/stories/S7F62QT0G1KW,1
01/17/2024,21:08:36,Amazon,https://blinks.bloomberg.com/news/stories/S7F8CNT1UM0W,1
01/18/2024,01:01:00,Amazon,https://blinks.bloomberg.com/news/stories/S7F0XBT0AFB4,0
01/18/2024,15:00:26,Amazon,https://blinks.bloomberg.com/news/stories/S7GMWQLJJ3LS,1
01/18/2024,20:19:38,Amazon,https://blinks.bloomberg.com/news/stories/S7H1OQYCHSSG,-1
01/18/2024,21:55:45,Amazon,https://blinks.bloomberg.com/news/stories/S7H606T0G1KW,0
01/18/2024,22:01:55,Amazon,https://blinks.bloomberg.com/news/stories/S7H5WJT0AFB4,-1
01/18/2024,22:40:58,Amazon,https://blinks.bloomberg.com/news/stories/S7H6J2T0AFB4,0
01/18/2024,23:10:21,Amazon,https://blinks.bloomberg.com/news/stories/S7H9L9LJJ3LS,-1
01/19/2024,03:42:38,Amazon,https://blinks.bloomberg.com/news/stories/S7HM72UI21VK,1
01/19/2024,06:25:03,Amazon,https://blinks.bloomberg.com/news/stories/S7HSAKT0G1KW,1
01/19/2024,15:34:59,Amazon,https://blinks.bloomberg.com/news/stories/S7IJ1RT0G1KW,-1
01/19/2024,15:56:53,Amazon,https://blinks.bloomberg.com/news/stories/S7IJI0T0G1KW,-1
01/19/2024,16:17:48,Amazon,https://blinks.bloomberg.com/news/stories/S7IL5OGQITJ4,1
01/19/2024,20:24:03,Amazon,https://blinks.bloomberg.com/news/stories/S7IWK3DWLU68,1
01/22/2024,07:03:35,Amazon,https://blinks.bloomberg.com/news/stories/S7NFFWDWLU68,0
01/22/2024,17:34:45,Amazon,https://blinks.bloomberg.com/news/stories/S7O8PXT1UM0W,0
01/22/2024,18:36:37,Amazon,https://blinks.bloomberg.com/news/stories/S7OBL1T1UM0W,-1
01/23/2024,08:18:46,Amazon,https://blinks.bloomberg.com/news/stories/S7PCNMT0G1KW,-1
01/23/2024,08:38:51,Amazon,https://blinks.bloomberg.com/news/stories/S7PCW1DWX2PS,-1
01/23/2024,13:14:04,Amazon,https://blinks.bloomberg.com/news/stories/S7PJSCDWLU68,0
01/23/2024,19:24:15,Amazon,https://blinks.bloomberg.com/news/stories/S7Q8GFT0G1KW,0
01/23/2024,19:35:32,Amazon,https://blinks.bloomberg.com/news/stories/S7Q8Z8T0AFB4,1
01/23/2024,20:31:41,Amazon,https://blinks.bloomberg.com/news/stories/S7QBKTT0AFB4,0
01/23/2024,22:59:12,Amazon,https://blinks.bloomberg.com/news/stories/S7QIEOT1UM0W,-1
01/24/2024,12:32:04,Amazon,https://blinks.bloomberg.com/news/stories/S7RK1GGFFW8W,1
01/25/2024,21:53:34,Amazon,https://blinks.bloomberg.com/news/stories/S7U4KBDWRGG0,1
01/25/2024,22:50:42,Amazon,https://blinks.bloomberg.com/news/stories/S7U4T6DWLU68,-1
01/26/2024,10:45:40,Amazon,https://blinks.bloomberg.com/news/stories/S7V4G4DWLU68,-1
